p_date,sostype,refer_domain,pv,page_uv
20190616,,ga.sz.cq.yuqing.pro,1,1
20190617,,ga.jq.gs.yuqing.pro,1,1
20190615,android,zhidao.baidu.com,1,1
20190617,iphone,www.google.se,4,4
20190615,android,m.weibo.cn,49,42
20190620,iphone,coral.qq.com,4,4
20190615,,www.smart-icloud.com,1,1
20190618,android,www.axhu.cn,1,1
20190615,,adm.bjtxmj.com,1,1
20190620,,devsports.webdev.com,2,1
20190617,,www.quanmeipai.com,8,4
20190620,android,link.tagalta.com,1,1
20190620,iphone,www.google.co.th,4,4
20190620,,casestudy.wsd.com,7,6
20190614,,wisesearch6.wisers.net,1,1
20190614,,lite.push.webdev.com,9,2
20190618,android,5.1.1.2,1,1
20190615,android,bbs1.people.com.cn,1,1
20190620,android,zz.xilesou.287865.com,2,1
20190618,,360doc.com,1,1
20190620,,855.topic.yuqing.pro,1,1
20190620,,bbs.my0511.com,1,1
20190615,iphone,www.google.kz,1,1
20190614,,k.inews.webdev.com,13,1
20190614,,www.xinwenvip.com,4,3
20190617,android,192.168.180.251,1,1
20190620,,skynet.qq.com,2807,95
20190617,,www.google.co.uk,19,18
20190614,iphone,www.google.at,5,5
20190618,android,www.hljga.gov.cn,5,5
20190617,,gl3-console.cli.im,1,1
20190619,,cross.webdev.com,9,2
20190620,,www.doctorpda.cn,1,1
20190617,,www.google.com.au,31,30
20190619,,adm.zzbdf.com,221,7
20190617,,ss.miaojian.net,1,1
20190614,,www.youtube.com,1,1
20190619,android,10.72.50.63,284,1
20190620,iphone,sq986.top,1,1
20190617,,task.yeeyan.org,64,33
20190616,,cn.bing.com,15,15
20190620,android,m.facebook.com,6,4
20190619,,www.zhanghumei.com,1,1
20190616,,snapshot.sogoucdn.com,3,2
20190619,,kugou.com,1,1
20190617,,ga.pl.yc.sx.yuqing.pro,2,1
20190617,,www.linkgou.com,25,12
20190616,android,www.baidu.com,75,69
20190616,android,www.gz5055.com,1,1
20190614,android,h5.qzone.qq.com,2,2
20190619,iphone,m.so.com,140,137
20190619,,huajianlei.forums-free.com,1,1
20190617,,zy.gs.yuqing.pro,1,1
20190617,iphone,task.yeeyan.org,2,2
20190617,,sh.qq.com,7,6
20190616,,dingbian.yuqing.pro,1,1
20190617,,115.239.174.206,1,1
20190617,android,www.google.com.na,1,1
20190619,,ga.wd.ln.gs.yuqing.pro,1,1
20190617,android,blog.sina.cn,1,1
20190615,iphone,translate.googleusercontent.com,1,1
20190617,,www.google.mn,1,1
20190617,,redir.yy.duowan.com,3,3
20190614,,h.hylanda.com,1,1
20190618,,mail.163.com,31,1
20190618,,www.openurls.net,3,1
20190620,,www.google.es,4,4
20190619,,lxcrm.gzwcjs.com,1,1
20190619,android,3g.sogou.com,1,1
20190616,,yq.dqswwxb.com,1,1
20190617,,taobao.com,1,1
20190615,,www.google.sk,1,1
20190615,iphone,www.google.com.sg,243,220
20190614,iphone,www.google.com.vn,4,4
20190615,,zh.wikipedia.org,6,6
20190620,android,www.google.com.sg,9,8
20190615,,dxo.xilesou.287865.com,2,2
20190618,,cont-manage.qutoutiao.net,2,2
20190620,android,www.mxdf1688.com,1,1
20190618,iphone,www.eqsc.gov.cn,3,3
20190620,android,m.sogou.com,8382,7714
20190616,iphone,www.google.co.nz,34,34
20190615,android,www.ejianmedia.com,1,1
20190617,iphone,m.douban.com,4,4
20190616,iphone,www.google.com.ph,3,2
20190619,iphone,gd.qq.com,1,1
20190617,,policy.news.webdev.com,8,3
20190619,android,www.google.com.cu,1,1
20190616,,yunmeij.com,1,1
20190618,iphone,www.google.com.py,1,1
20190619,,pic.sogou.com,5,4
20190616,iphone,m.yz.sm.cn,3,3
20190618,android,www.google.co.nz,3,3
20190618,,test.p.kp.webdev.com,5,1
20190616,,594.yuqing.pro,1,1
20190619,,cont-manage.qutoutiao.net,4,1
20190619,,www.ht4rz.com,8,1
20190617,,www.tiyanbar.com,1,1
20190618,iphone,task.yeeyan.org,1,1
20190620,,hume.google.com,1,1
20190619,,www.google.com.hk,411,365
20190619,,yuqing.dz11.com,47,42
20190616,,m.sm.cn,13,12
20190618,android,192.168.1.127,1,1
20190614,,so.om.webdev.com,25,6
20190620,,180.97.81.7,1,1
20190620,,badcase.wsd.com,9,3
20190620,android,www.sogou.com,3,3
20190614,,47.95.12.59,1,1
20190619,iphone,www.baidu.com,32,31
20190617,,www.douban.com,4,4
20190616,android,static1.gstai.com,1,1
20190614,,dx.gs.topic.yuqing.pro,1,1
20190617,,zhishi.uc.cn,2,1
20190614,,ts1.m.sm.cn,1,1
20190615,android,172.19.1.101,1,1
20190615,,www.google.ae,1,1
20190617,iphone,cn.bing.com,6,5
20190615,android,m.image.so.com,2,1
20190617,iphone,www.pinterest.com,3,3
20190617,,pinggu.baidu.com,1,1
20190620,,192.168.1.187,137,137
20190620,android,static.scloud.letv.com,1,1
20190614,,chushantech.com,1,1
20190614,,www.qjcckdzf.com,1,1
20190614,,rw.prnasia.com,2,1
20190617,,wx2.qq.com,101,20
20190617,,47.95.12.59,2,2
20190616,,www.meijiehz.com,3,1
20190620,,ga.xy.qxnz.gz.yuqing.pro,1,1
20190620,,meijiehezi.com,13,1
20190619,,www.sydneytoday.com,1,1
20190620,,hdwl.yqt365.com,21,2
20190615,,zmt.lesoz.cn,4,1
20190615,,www.youyirw.com,2,1
20190619,android,zhidao.baidu.com,1,1
20190619,iphone,www.v2ex.com,1,1
20190614,iphone,www.google.no,2,2
20190620,,zm.wangzherongyao.cn,18,1
20190618,,www.jqsocial.com,4,3
20190619,,news.so.com,1,1
20190620,,ga.xinhe.aks.xj.yuqing.pro,5,2
20190617,,www.dogedoge.com,1,1
20190620,,so.mezw.com,1,1
20190618,iphone,m.weibo.cn,13,13
20190618,android,www.dd-xx.com,3,1
20190615,iphone,3gimg.qq.com,1,1
20190616,,leshan.yuqing.pro,2,1
20190618,,dt.xunku.org,1,1
20190619,,sy.trs.net.cn,3,2
20190620,iphone,www.pinterest.com,60,58
20190614,,badcase.wsd.com,1,1
20190620,iphone,baidu.com,30,29
20190620,iphone,www.google.nl,5,5
20190619,,www.medical168.net,1,1
20190617,,dogedoge.com,1,1
20190617,android,192.168.254.43,1,1
20190616,android,spread.shida.sogou.com,1,1
20190616,,medium.com,1,1
20190614,android,www.chu.edu.cn,1,1
20190617,,www.google.com.kh,1,1
20190614,android,www.google.de,6,6
20190619,,vipmail2.mail.sina.com.cn,3,2
20190619,android,static.scloud.letv.com,1,1
20190618,,www.jsxhfh.com,1,1
20190620,,web.wechat.com,1,1
20190616,,om.qq.com,3219,1122
20190620,,so.m.sm.cn,241,230
20190617,android,zb.mangsou.com,179,19
20190620,,www.wenfangmedia.com,10,2
20190618,android,www.google.co.kr,2,2
20190616,,admin.sipaphoto.com,5,2
20190616,,int.search.myway.com,1,1
20190617,android,youxi.vip.qq.com,2,1
20190619,,www.youtube.com,1,1
20190617,android,192.168.251.103,1,1
20190619,,qiji.mmtgcfvm.cn,1,1
20190618,,shouqu.me,3,2
20190620,,article.om.webdev.com,2,1
20190617,,www.google.ch,1,1
20190618,,shimo.im,11,4
20190618,android,mp.weixin.qq.com,4,4
20190619,iphone,www.google.com.ar,1,1
20190616,,exmail.qq.com,3,2
20190617,,dreamreader.webdev.com,9,6
20190614,android,www.wanlinbao.com,1,1
20190617,android,172.16.55.248,1,1
20190615,android,xa911.cn,2,2
20190616,android,10.131.7.37,2,2
20190619,android,10.31.128.1,4,3
20190619,,mel.jinriaozhou.com,1,1
20190619,,snp.oa.com,55,10
20190615,,db.house.qq.com,2,2
20190619,,picus.ifeng.com,1,1
20190615,iphone,search.smt.docomo.ne.jp,1,1
20190620,,px.xt.he.topic.yuqing.pro,2,1
20190619,iphone,www.google.com.au,218,187
20190617,android,mp.weixinbridge.com,36,34
20190614,android,weixin.cos.99.com,24,15
20190619,android,mparticle.uc.cn,1,1
20190619,android,m.douban.com,6,4
20190617,,10.22.112.93,4,1
20190614,,42.159.91.2,1,1
20190615,iphone,www.google.com.hk,777,693
20190619,,www.facebook.com,6,5
20190617,,monitor.int800.com,41,20
20190617,Unknown,s.weibo.com,1,1
20190616,,transition.meltwater.com,3,3
20190618,,feed.theta.sogou.com,2,1
20190618,,www.meijiehz.com,1,1
20190614,iphone,www.dd-xx.com,4,2
20190620,android,www.google.es,1,1
20190618,iphone,www.baidu.com,28,27
20190619,,www.yqt365.com,6,6
20190619,,www.pinterest.com,19,18
20190614,,www.google.co.nz,5,5
20190617,android,tansuo233.com,1,1
20190616,android,h5.gdtengnan.com,1,1
20190617,,wl.bygl.xj.yuqing.pro,1,1
20190614,,www.wangid.com,1,1
20190619,android,2.2.2.2,1,1
20190614,iphone,transition.meltwater.com,2,1
20190619,,cache.baiducontent.com,6,6
20190615,iphone,www.google.la,1,1
20190617,,baike.so.com,1,1
20190619,android,www.szjxwx.com,1,1
20190620,android,share.iclient.ifeng.com,1,1
20190619,,mkoubei.baidu.com,1,1
20190614,android,t.cn,5,5
20190617,,wizard2.webdev.com,2,1
20190620,,yq.dnyq.cn,1,1
20190616,iphone,mp.weixin.qq.com,1,1
20190618,android,www.google.co.jp,2,2
20190614,iphone,202.84.17.49,1,1
20190620,iphone,www.zjxuehao.com,1,1
20190616,,yibin.yuqing.pro,7,2
20190619,,yuq.rednet.cn,1,1
20190619,,1.1.1.2,2,2
20190615,,hl.yqdsj.com,1,1
20190619,iphone,www.google.co.th,2,2
20190614,,yq.enorth.com.cn,1,1
20190620,android,forum.xitek.com,1,1
20190615,android,feed.theta.sogou.com,52,42
20190616,iphone,zh.m.wikipedia.org,3,3
20190614,android,www.yqt365.com,1,1
20190620,,zhangfensir.com,1,1
20190617,,abaaba.yuqing.pro,1,1
20190617,iphone,www.hljga.gov.cn,2,2
20190617,iphone,www.google.ca,284,260
20190618,android,app.myzaker.com,4,4
20190618,,bend-jios.wisers.com,7,5
20190616,,info_platform.wsd.com,181,2
20190617,iphone,blog.sina.cn,2,2
20190620,android,192.188.1.3,1,1
20190615,android,www.searchingdog.com,1,1
20190617,,meijiehang.com,1,1
20190617,,lx.meijiequan.com.,3,1
20190615,,www.yqt365.com,2,1
20190620,,forum.xitek.com,4,4
20190617,android,10.31.128.1,5,3
20190617,,peisong.meituan.com,1,1
20190617,,www.onlinecity.cn,3182,1
20190620,,quark.sm.cn,7,7
20190615,iphone,forums.huaren.us,2,1
20190620,,10.134.59.47,2,1
20190619,,www.tiyanbar.com,2,2
20190619,,cloud.tencent.com,4,4
20190617,,cfw.cf.qq.com,1,1
20190619,android,www.google.co.kr,4,4
20190614,,data.fiplus.cn,8,1
20190614,,www.fagaoba.com,2,2
20190617,,kuaibao.qq.com,37935,20441
20190614,android,nativeapp.toutiao.com,9,8
20190620,,news.wsd.com,2,1
20190618,,bn.cq.yuqing.pro,1,1
20190616,,www.qjcckdzf.com,1,1
20190615,,www.yigaoba.com,7,4
20190617,android,zhidao.baidu.com,2,2
20190614,,3m.meihua.info,1,1
20190615,iphone,www.hljga.gov.cn,3,3
20190617,,meijiehezi.com,4,2
20190616,,lol.qq.com,1,1
20190618,android,m.douban.com,1,1
20190615,android,1.1.1.3,22,18
20190615,android,zixuncooperation.html5.qq.com,22,19
20190616,android,m.sm.cn.9f6081ab.dfra.xyz,1,1
20190618,iphone,www.google.at,3,3
20190617,,js.qq.com,16,16
20190614,iphone,www.google.se,2,2
20190616,,www.huiyumedia.com,1,1
20190616,,gaoxin.topic.yuqing.pro,1,1
20190620,,www.herestarter.com,1,1
20190620,android,so.m.sm.cn,5795,5404
20190617,,github.com,14,13
20190618,,r.search.yahoo.com,4,3
20190615,,yuqing.iqilu.com,1,1
20190618,,fj.qq.com,45,20
20190617,,www.google.co.kr,9,9
20190616,android,coral.qq.com,14,9
20190619,,inews.webdev.com,31,2
20190615,iphone,www.bing.com,1,1
20190614,,quark.sm.cn,7,6
20190614,android,static.scloud.letv.com,1,1
20190619,,www.dgkqyy.cn,1,1
20190614,android,m.my0511.com,1,1
20190618,,www.51taojinge.com,3162,233
20190615,,www.cocomy.net,1,1
20190617,,www.zuojiaju.com,2,1
20190618,iphone,tieba.baidu.com,8,8
20190620,,shop.hongtaimingsheng.com,1,1
20190615,,zigong.yuqing.pro,1,1
20190619,android,172.16.101.101,1,1
20190617,,47.93.53.62,2,1
20190616,,www.yigaoba.com,1,1
20190614,,www.meijiequan.com,2,1
20190615,,kuaichuan.net.cn,2,1
20190615,,nightly.veeva.io,1,1
20190614,,m.baidu.com,860,805
20190616,,www.ejianmedia.com,55,33
20190617,,www.meiticaigou.com,11,8
20190619,,dyx.njqhjy.net,7,3
20190617,,www.axhu.cn,7,1
20190616,,military.china.com,2,2
20190620,,namu.wiki,1,1
20190616,,www.baidu.com,10253,9612
20190618,,db.house.qq.com,4,2
20190614,android,www.yigaoba.com,1,1
20190614,iphone,www.google.ie,4,2
20190615,,translate.google.com,2,2
20190614,android,3gimg.qq.com,2,2
20190617,android,www.google.co.th,2,2
20190618,,datacansoft.net,1,1
20190620,android,172.19.1.101,6,1
20190617,android,d583.notsobad.cn,2,1
20190616,,toutiao.china.com,1,1
20190618,iphone,so.m.sm.cn,1972,1919
20190618,,imfeed.shida.sogou.com,3,3
20190617,android,m.image.so.com,5,3
20190617,,huxian.yuqing.pro,1,1
20190618,android,192.168.27.129,1,1
20190619,android,www.urlshare.cn,2,2
20190620,iphone,www.google.at,1,1
20190620,iphone,kuaibao.qq.com,970,334
20190620,android,wxn.qq.com,2,2
20190620,,blog.sciencenet.cn,1,1
20190618,,mp.weixin.qq.com,5,4
20190619,android,www.google.es,3,3
20190615,iphone,xw-qq-com.cdn.ampproject.org,1,1
20190615,iphone,www.google.fr,46,42
20190617,,feed.theta.sogou.com,2,1
20190615,android,spread.shida.sogou.com,3,2
20190616,,home.corp.kuaishou.com,1,1
20190620,,www.eqsc.gov.cn,1,1
20190617,,cnews.webdev.com,1,1
20190618,,www.yuqing.pro,109,33
20190614,,adm.zzbdf.com,46,4
20190617,,cont-manage.qutoutiao.net,3,1
20190619,,www.mosoteach.cn,1,1
20190614,,116.62.228.215,1,1
20190614,android,192.168.250.254,1,1
20190616,,blog.csdn.net,1,1
20190614,iphone,www.youtube.com,1,1
20190620,,www.google.com.sg,26,26
20190618,,www.eqsc.gov.cn,1,1
20190614,iphone,www.google.it,45,39
20190620,,siemens-healthineers.meihua.info,1,1
20190619,,zhangfensir.com,2,2
20190617,iphone,so.m.sm.cn,1961,1884
20190617,,www.myleguan.com,2,1
20190619,,www.wenfangmedia.com,6,3
20190614,iphone,www.google.pl,1,1
20190620,iphone,www.google.com,2148,1929
20190616,iphone,wap.sogou.com,112,105
20190616,,shop.cdposs.qq.com,4015,23
20190619,,mail.163.com,9,1
20190614,android,10.1.1.4,4,4
20190619,android,192.168.0.5,3,3
20190614,,jz.sx.topic.yuqing.pro,4,1
20190615,android,cnews.qq.com,917,786
20190620,android,zb.mangsou.com,364,29
20190618,android,192.168.101.3,1,1
20190616,android,view.inews.qq.com,151,148
20190615,iphone,\N,2,2
20190616,,wx2.qq.com,42,11
20190617,,images.wjbaike.site,2,2
20190618,,meixian.yuqing.pro,1,1
20190618,,www.herestarter.com,1,1
20190619,android,10.84.131.49,1,1
20190620,,m.zhandou168.com,3,1
20190620,,wizard2.webdev.com,1,1
20190615,,51qidiantui.com,1,1
20190618,,binxianpolice.yuqing.pro,2,1
20190619,android,m.weibo.cn,72,68
20190614,android,www.zuanke8.com,12,12
20190614,,meijiehezi.com,2,1
20190614,,cont-manage.qutoutiao.net,5,1
20190616,android,www.google.ro,1,1
20190614,,kf.someiti.com,1,1
20190615,,qq.com,3,3
20190614,android,118.190.142.170,1,1
20190619,,new.qq.com,1,1
20190619,android,kuaibao.qq.com,3738,1787
20190619,android,www.yuqing.pro,76,70
20190620,,www.google.fr,7,7
20190618,,goods.test138.webdev.com,1,1
20190615,iphone,www.whcsjd.com,1,1
20190615,,www.yuqingzhanxian.com.cn,1,1
20190619,,www.jiangpr.com,1,1
20190617,,tieba.baidu.com,1,1
20190614,,www.52rkl.cn,2,1
20190620,,kv.sogou-op.org,2,1
20190614,android,dxo.xilesou.287865.com,1,1
20190615,,ga.hhz.yn.yuqing.pro,1,1
20190618,android,www.xxindu.com,3,1
20190616,iphone,m.sp.sm.cn,15,15
20190614,,github.com,10,10
20190614,,app.myzaker.com,1,1
20190617,,www.smart-icloud.com,2,2
20190618,,1.1.1.3,2,2
20190620,iphone,m.mijisou.com,1,1
20190619,android,172.16.40.11,3,1
20190614,iphone,lidun.onsys.org,1,1
20190618,,kp.webdev.com,766,64
20190616,iphone,www.google.ie,2,2
20190618,,int.search.tb.ask.com,1,1
20190618,,filecheck.360doc.com,2,2
20190617,,747.yuqing.pro,1,1
20190619,,img.so.wjbaike.site,1,1
20190614,,www.mosoteach.cn,1,1
20190614,android,192.168.100.251,1,1
20190615,iphone,www.yqt365.com,2,2
20190614,,mp.weixin.qq.com,1,1
20190614,,cem.maixunbytes.com,1,1
20190617,android,192.168.9.1,2,1
20190617,iphone,url.qmail.com,1,1
20190617,,mail.126.com,4,2
20190619,,wikipedia.tk.gugeeseo.com,1,1
20190620,,coral.webdev.com,151,13
20190618,,www.265g.com,2,2
20190618,,cop.om.webdev.com,11,4
20190614,,report.g3user.com,2,1
20190617,,test.cnews.qq.com,1,1
20190614,,kuaibao.qq.com,22901,3501
20190620,,gd.qq.com,334,241
20190618,iphone,m.so.com,142,140
20190614,,v4.normandy.baidu.com,2,1
20190618,,www.hue.edu.cn,4,4
20190614,,www.wrd.cn,23,18
20190620,,ys.bt.xj.yuqing.pro,1,1
20190615,,prod.uhrs.playmsn.com,1,1
20190615,android,club.kdnet.net,1,1
20190618,,localhost,16,2
20190620,iphone,wap.sogou.com,52,50
20190617,android,feed.theta.sogou.com,26,24
20190617,,meitigongxiang.danews.cc,3,1
20190615,,www.newsmth.net,5,3
20190616,,bj.jjj.qq.com,1,1
20190620,android,test.upm.webdev.com,2,1
20190619,,www.newsmedia.cc,1,1
20190617,,www.sogou.com,2279,2168
20190615,iphone,wxn.qq.com,51,45
20190617,,zhenbapolice.yuqing.pro,3,1
20190615,,view.inews.qq.com,9,6
20190620,,ga.jy.by.gs.yuqing.pro,2,2
20190618,,www.google.co.nz,9,9
20190615,android,nativeapp.toutiao.com,10,10
20190617,iphone,www.google.co.id,2,2
20190620,,www.yuqing.pro,113,30
20190614,android,www.dapengjiaoyu.com,4,4
20190619,android,www.yixun.org.cn,4,2
20190617,,index.data.webdev.com,1,1
20190620,iphone,news.qq.com,28,26
20190619,android,192.168.103.254,1,1
20190620,iphone,errorreload.ucweb.iphone,1,1
20190618,android,172.16.0.100,1,1
20190618,iphone,www.sogou.com,1,1
20190617,,www.zhangyixun.cn,11,1
20190619,iphone,www.google.com,2174,1988
20190619,,coral.qq.com,832,663
20190620,,www.gnet.com.cn,1681,30
20190618,,baowen.wangzherongyao.cn,14,1
20190618,,bl.xiezuodaren.com,5,2
20190614,android,news.qq.com,144,115
20190617,iphone,www.yuqing.pro,24,19
20190619,android,cd.qq.com,8,3
20190617,,www.zmedia.com,74,3
20190617,,crm.dxy.net,2,1
20190616,,zy.gs.topic.yuqing.pro,1,1
20190616,,www.google.com.pe,1,1
20190617,,www.yuqingzhanxian.com.cn,1,1
20190614,android,so.m.sm.cn,5354,4970
20190620,,isp.oa.com,15778,138
20190617,,dz.sx.yuqing.pro,6,2
20190617,,kp.webdev.com,643,54
20190617,iphone,cd.qq.com,12,2
20190617,,www.yuqing.pro,118,32
20190617,iphone,www.google.no,6,5
20190620,android,sdhb.sddzinfo.com,1,1
20190617,android,www.immomo.com,3,3
20190615,android,www.dapengjiaoyu.com,4,4
20190617,,yuqing.dz11.com,2,2
20190618,,yuqing.zhiweireach.com,2,2
20190616,,mail.163.com,178,2
20190619,android,www.google.co.jp,4,4
20190619,android,1.1.1.181,1,1
20190617,,www.wobei.org,1,1
20190614,iphone,m.sm.cn,100,98
20190620,,www.meiticaigou.com,8,5
20190618,,www.google.com.ph,2,2
20190616,android,www.google.co.th,1,1
20190615,,www.quanmeipai.com,1,1
20190618,,www.baidu.com,13473,12749
20190617,,www.micp.org.cn,3,2
20190614,,ln.qq.com,18,18
20190620,android,\N,44,37
20190619,android,pic.sogou.com,13,12
20190617,iphone,m.facebook.com,16,13
20190614,iphone,www.google.co.th,7,5
20190618,,ga.shg.qhd.he.yuqing.pro,1,1
20190614,,event.topbase.oa.com,2,1
20190618,iphone,yuyangpolice.yuqing.pro,1,1
20190619,,zb.mangsou.com,118,22
20190615,iphone,www.google.co.th,8,8
20190619,,dev.model2.com,1,1
20190615,,wz.nx.topic.yuqing.pro,1,1
20190618,,hhq.kz.xj.yuqing.pro,1,1
20190618,,doc.birdytech.cn,1,1
20190616,,guge.i-research.edu.eu.org,1,1
20190620,android,kuaibao.qq.com,3559,1699
20190617,,yuqing.gsdata.cn,32,24
20190615,,shop.cdposs.qq.com,3141,18
20190617,,www.google.com.eg,1,1
20190620,,cd.qq.com,3833,1747
20190617,,isp.oa.com,13620,143
20190618,android,mp.weixinbridge.com,71,63
20190620,,vipmail2.mail.sina.com.cn,1,1
20190617,iphone,www.google.at,3,2
20190620,,111.17.217.84,1,1
20190619,,www.pinterest.co.kr,2,2
20190615,,668.yuqing.pro,1,1
20190614,,www.zjc.edu.cn,2,1
20190620,,bbs.xhclub.net,2,2
20190616,iphone,t.co,3,2
20190619,,www.btcmoney.wang,1,1
20190616,android,www.google.ca,14,12
20190616,,coral.qq.com,777,397
20190619,iphone,www.jianshu.com,1,1
20190614,,wx.qq.com,51,20
20190617,iphone,www.google.co.kr,21,13
20190619,,www.google.se,1,1
20190618,,www.huiyumedia.com,2,2
20190619,iphone,www.google.co.jp,123,111
20190618,android,1.1.1.2,23,20
20190620,iphone,jpcgtwenty.wechatmarket.com,1,1
20190618,,www.google.com.ua,1,1
20190614,android,172.14.0.253,1,1
20190615,iphone,quick.huigoufang.com,1,1
20190618,android,www.shiqidu.com,1,1
20190617,,testbadcase.wsd.com,2,1
20190617,,zhishu.oa.com,2,1
20190615,android,cn.bing.com,46,41
20190616,iphone,yz.m.sm.cn,123,122
20190619,android,192.168.100.100,1,1
20190617,,www.link114.cn,18,4
20190617,,ruanwen.jiumi88.com,1,1
20190617,,www.newspeedo.cn,2,1
20190618,iphone,jmqmil.sina.cn,2,2
20190615,,cz.admin.weibo.com,15,14
20190618,,www.meijiehezi.com,36,8
20190617,,knowlesys.qnoddns.org.cn,2,2
20190616,iphone,m.facebook.com,8,7
20190618,,transition.meltwater.com,7,7
20190614,,web.wechat.com,3,3
20190619,android,192.168.22.1,1,1
20190616,,qujiang.topic.yuqing.pro,1,1
20190616,android,lol.qq.com,1,1
20190614,,tower.im,2,1
20190616,android,r.search.yahoo.com,1,1
20190619,iphone,wap.meijiehang.com,1,1
20190620,,js.qq.com,13,11
20190614,iphone,m.db.house.qq.com,3,3
20190619,android,10.151.250.1,1,1
20190615,,www.mobile01.com,1,1
20190620,,tskeg.ks.xj.yuqing.pro,1,1
20190617,android,kuaibao.qq.com,3445,1820
20190614,android,www.wangid.com,6,6
20190618,,bl.danews.cc,1,1
20190616,android,3.3.3.3,2,2
20190619,Unknown,s.weibo.com,1,1
20190616,android,5.5.5.5,1,1
20190618,,view.inews.qq.com,8,8
20190620,,dongdian.k-it.cn,1,1
20190614,iphone,www.google.com.ph,3,2
20190620,,lt.cjdby.net,1,1
20190614,android,www.google.com.vn,1,1
20190620,android,192.168.1.1,2,2
20190620,,www.shizidong.com,1,1
20190616,iphone,\N,1,1
20190616,android,www.google.co.za,1,1
20190620,android,1.1.1.181,1,1
20190617,,mis.b.baidu.com,4,3
20190616,,www.google.nl,2,2
20190617,,yuq.rednet.cn,5,3
20190614,android,www.100pei.com,1,1
20190619,,autohome.com.cn,1,1
20190620,,qinghaipolice.topic.yuqing.pro,1,1
20190618,android,192.168.250.254,1,1
20190620,,m.sogou.com,284,260
20190619,,www.google.com.sg,23,23
20190616,android,www.dapengjiaoyu.com,3,3
20190618,,zdww211.zoldbs.com.cn,6,1
20190620,,iisstat.dc.51wyq.cn,15,3
20190615,iphone,www.google.com.mx,2,2
20190620,,qingbao.dzwww.com,1,1
20190620,,dm.hd.he.yuqing.pro,1,1
20190618,,cnwe3editor.wisenews.net,3,2
20190620,android,m.lfxhzxo.cn,1,1
20190619,android,www.lessons.org.cn,1,1
20190617,android,shida.sogou.com,1,1
20190615,android,coral.qq.com,9,8
20190615,iphone,www.google.es,23,18
20190616,iphone,www.google.se,10,9
20190618,,cs.fiplus.cn,7,3
20190616,,939.yuqing.pro,1,1
20190614,,zsb.chd.edu.cn,1,1
20190620,,www.qjiwangluo.com,1,1
20190619,,ls.sc.yuqing.pro,2,1
20190618,,monitor.int800.com,54,20
20190615,,www.yuqing.pro,100,19
20190620,iphone,www.google.co.kr,8,6
20190616,android,info.3g.qq.com,6,2
20190617,,ss.bt.xj.yuqing.pro,2,1
20190615,iphone,mobile.gsdata.cn,5,1
20190616,android,cocomy.net,1,1
20190619,,leha.com,1,1
20190616,,mail.qq.com,10,6
20190620,,www.google.se,1,1
20190614,,www.etan.vip,1,1
20190617,,baike.baidu.com,2,2
20190618,,jz.sx.yuqing.pro,1,1
